DrugID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
46926973,0.165097874,0.716182134,0.596941678,0.598241246,0.550052589,0.633790934,0.560440488,0.479353713,0.523741479,0.412171432,0.455211741,0.33799277,0.465482982,0.34219211,4.07E-10,0.264869665,6.89E-07,0.437972794,0.138808908,0.812140122,9.26E-11,0.923937085,0.684075544,0.764734494,7.52E-13,0.524142372,0.110837636,0.384305296,0.424731717,0.152895673,0.120344687,0.621989996,0.534254372,0.999998998,0.524547276,0.570449621,0.565833397,0.593565403,0.359671368,0.112481683,0.359671368,0.285326145,0.653845043,0.274524928,0.669187804,0.878920971,0.600577067,0.613764459,0.521871535,0.436076719,0.694831549,9.94E-22,0.142492255,0.062963133,0.034722889,0.966085466,0.917645021,0.679604425,0.47446924,0.490771238,5.70E-08,0.33566922,0,1.14E-21,2.40E-23,0.542156658,0.139280564,0.4700908,3.61E-15,0.842363838,1.74E-22,1.18E-10,0.970871196,0.643477773,4.61E-10,0.157072376,0.13923798,0.698425884,0.951218798,0.820674121,0.614412537,0.182881065,0.238465758,0.167096874,0.927654113,8.79E-24,0.419977618,0.183906904,0.859699893,5.30E-05,0.76020955,0.314426234,0.984407356,0,9.80E-13,0.409046367,0.527041783,0.972771478,0.303923557,0.844668477,2.99E-06,0.99355193,5.30E-05,0.720967387,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.964736157,5.30E-05,0.998653446,0.876877898,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.974713704,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.924125044,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.879726585,0.999897784,0.377737848,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999999896,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.43097791
9858940,0.679369514,0.490438417,0.347561272,0.43617161,0.381769326,0.349378242,0.393564187,0.315269729,0.583102232,0.473522075,0.369927477,0.262376412,0.366652094,0.256250596,4.07E-10,2.18E-08,6.89E-07,0.433651737,0.019674268,0.873676436,9.26E-11,5.86E-17,0.702757659,0.771414271,0.730355135,0.287381975,0.29490635,0.440084125,0.566065234,0.398996608,0.47476802,0.362301988,0.280148729,0.999998998,0.256812782,0.146721815,0.372291442,0.344775533,0.016545019,0.506836982,0.016545019,0.291434585,0.480407082,0.280934388,0.699470142,0.481396663,0.756925485,0.370384474,0.28220248,0.436076719,0.305168451,9.94E-22,0.918732282,0.5,0.358206967,0.92731029,0.617764784,0.307072713,0.47446924,0.207512384,5.70E-08,0.052056904,0,1.14E-21,2.40E-23,0.323639984,0.58033026,0.470442816,0.995613616,0.860699153,1.74E-22,1.18E-10,0.324971072,0.643477773,4.61E-10,0.157072376,0.506214357,0.45362521,0.38190815,0.654502809,0.614412537,0.308896906,0.07318165,0.167096874,0.594646317,8.79E-24,0.643816383,0.236027235,0.373315099,5.30E-05,0.776157048,0.572789481,6.95E-13,0.773265811,9.80E-13,0.223011614,0.275515546,0.947216808,0.616129159,0.356556979,2.99E-06,0.99359288,5.30E-05,0.311941281,5.30E-05,0.5,1,5.30E-05,5.30E-05,1,5.30E-05,0.998653446,0.945615773,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.942307104,0.999986066,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.522329168,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,0.999529114,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,0.847532931,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.999995363,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.759708403
44462760,0.642216112,0.908744573,0.828361252,0.74579307,0.802022968,0.775089886,0.657849446,0.810229031,0.757109885,0.890759073,0.526332471,0.867759971,0.484453684,0.854445266,0.928569263,0.772917268,0.999998101,0.755333556,0.441485953,0.583435665,0.923930789,0.381257372,0.628595926,0.461883907,0.405348759,0.848935673,0.244235661,0.204293431,0.197648595,0.206456899,0.230568279,0.803724892,0.864851443,0.999998998,0.805693791,0.618652154,0.599626767,0.790284621,0.947351116,0.18953021,0.947351116,0.556764119,0.147577932,0.536031152,0.031727453,0.798883732,0.890678401,0.763084519,0.853617743,0.842343704,0.694831549,9.94E-22,0.142492255,0.062963133,0.635287782,0.92731029,0.917645021,0.82271511,0.731660206,0.909622211,5.70E-08,0.33566922,0,1.14E-21,2.40E-23,0.83614045,0.155431065,0.714379384,0.995000087,0.84332052,0.991558934,1.18E-10,0.307413939,0.987458899,4.61E-10,0.99999513,0.593271482,0.293291612,0.396470414,0.866843219,0.614412537,0.816867748,0.821601235,0.167096874,0.594646317,8.79E-24,0.614579937,0.363760561,0.721730661,5.30E-05,0.758979678,0.62355884,0.998695937,0,0.985051256,0.256039233,0.667915308,0.978678295,0.496886813,0.646744646,2.99E-06,0.993328106,5.30E-05,0.829259109,5.30E-05,0.933617102,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.917761452,0.016525703,5.71E-19,3.32E-10,9.64E-10,1,5.84E-13,0.942307104,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.713160824,0.598257153,0.999887438,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.987134747,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,0.999956513,5.77E-14,2.96E-11,0.168378369,1,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.195000661
24785538,0.078726792,0.84127203,0.736141228,0.735143601,0.699904517,0.782035363,0.773430267,0.713415119,0.804460977,0.732185912,0.82137416,0.743966378,0.787796195,0.694890606,0.772535078,0.492758456,6.89E-07,0.218592553,0.912483025,0.445005407,0.930473066,0.325789115,0.676783551,0.773692138,0.363529909,0.733514432,0.855285946,0.948117386,0.97504264,0.481498544,0.116997778,0.775150909,0.740276077,0.999998998,0.609481543,0.456022047,0.464912307,0.739342256,0.722109926,0.127495907,0.722109926,0.399648664,0.776901759,0.392801514,0.238292911,0.863186037,0.551851442,0.725288703,0.736161976,0.842343704,0.920168271,0.999952139,0.918732282,0.937036867,0.034722889,0.966085466,0.917645021,0.910336415,0.855890346,0.867591456,5.70E-08,0.466310264,0.895426771,0.980001175,0.942792245,0.787443782,0.628588894,0.695545152,0.995708741,0.94335041,1.74E-22,1.18E-10,0.634431291,0.796948444,0.991866616,0.999857813,6.03E-26,0.830855439,0.729126125,0.467521454,0.975236207,0.297677285,0.849202945,0.167096874,0.973160178,8.79E-24,0.767642667,0.67350032,0.476211031,5.30E-05,1.43E-16,0.812168258,0.99892823,0,9.80E-13,0.687528086,0.245298863,0.939787216,0.777298488,0.470945322,2.99E-06,0.970350987,5.30E-05,0.852186169,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.999999893,5.30E-05,0.998653446,0.80687947,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.981995328,0.999986066,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.966842384,0.935006288,0.164332634,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.954239083,2.87E-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.204186961
176158,0.786796059,0.646894182,0.356020594,0.277511529,0.360121413,0.355313157,0.277950902,0.310074394,0.320090386,0.364321869,0.392262216,0.402306793,0.477129599,0.498031744,0.778341183,0.511302312,6.89E-07,0.209647226,0.721787444,0.284907011,9.26E-11,0.667467788,0.698461377,0.169193221,0.877952435,0.422158319,0.168525277,0.177644597,0.25125215,0.072697701,0.578110291,0.362301988,0.464046391,0.999998998,0.273840097,0.162403302,0.320732253,0.406223465,0.398703703,0.159596231,0.398703703,0.475698555,0.836120859,0.465443361,0.46057708,0.829778697,0.664542985,0.406215727,0.421737086,0.436076719,0.193672288,9.94E-22,0.918732282,0.5,0.635287782,0.865038246,0.617764784,0.168438018,0.47446924,0.346464367,5.70E-08,0.052056904,0,1.14E-21,2.40E-23,0.286533923,0.112203203,5.76E-21,3.61E-15,0.145980119,0.993987147,1.18E-10,0.83469186,9.05E-08,4.61E-10,0.157072376,0.763574911,0.11369335,0.894448021,0.625525515,0.614412537,0.313536806,0.986807626,0.167096874,0.412167098,0.990962943,0.019854397,0.030449467,0.704168747,5.30E-05,1.43E-16,0.314426234,6.95E-13,0,0.994145554,0.122745964,0.701219836,2.86E-09,0.17808143,0.557140082,0.999999113,0.993401663,5.30E-05,0.193717824,5.30E-05,0.99889792,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.022091716,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.796811614,0.165079548,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11E-15,0.16834648,0.167982932,0.277430427,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.898641578,2.64E-12,0.099912791,0.999529114,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.970069374,6.25E-10,0.168149182,0.165450729,1,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.658051849
51039095,0.095465353,0.631881137,0.772822999,0.816575424,0.791775862,0.778017526,0.792818487,0.736351459,0.7876962,0.710863323,0.748255964,0.650604235,0.771646881,0.674003955,4.07E-10,0.264869665,6.89E-07,0.218592553,0.653095795,0.931309036,9.26E-11,0.592459328,0.719742059,0.86357991,0.576343227,0.738709782,0.29490635,0.223373087,0.203493018,0.545663087,0.227741785,0.775150909,0.721002199,0.999998998,0.768887054,0.787260998,0.69834534,0.773414311,0.483828908,0.878710885,0.483828908,0.451004289,0.710574974,0.442981986,0.654118438,0.105663047,0.563817505,0.805074779,0.741538043,0.842343704,0.806327712,9.94E-22,0.918732282,0.5,0.635287782,0.865038246,0.617764784,0.679604425,0.855890346,0.620811562,5.70E-08,0.692633401,0,0.980001175,0.880663973,0.825115942,0.885601002,0.710067523,0.985183485,0.145980119,0.977808184,1.18E-10,0.634431291,9.05E-08,0.958049529,0.157072376,6.03E-26,0.936354329,0.975365317,0.557949635,0.614412537,0.561764282,0.393378849,0.167096874,0.622945429,8.79E-24,0.714465143,0.873597288,0.637690667,5.30E-05,0.732052162,0.94984967,0.994957159,0.773265811,9.80E-13,0.772023871,0.585706189,2.86E-09,0.666146876,0.554795297,2.99E-06,0.277639012,5.30E-05,0.703979873,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.999999998,5.30E-05,0.998653446,0.924012502,0.023539702,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.901222735,0.999986066,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.522329168,0.935006288,0.164332634,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.923236754,0.999897784,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.847532931,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.999941068,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0.945900613,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.319475044
25262965,0.408526869,0.71412857,0.753883891,0.802359517,0.77561636,0.787621788,0.802365884,0.747761042,0.783908505,0.706086172,0.814940313,0.735469615,0.807452465,0.720834373,4.07E-10,0.282315885,6.89E-07,0.620532212,0.923164597,0.831330431,9.26E-11,0.414654129,0.651996594,0.65936192,0.928902353,0.743643304,0.242835576,0.294338576,0.316534957,0.703658516,0.400102292,0.775150909,0.732133927,0.999998998,0.730792949,0.706319912,0.537965957,0.766189816,0.050972817,0.876723498,0.050972817,0.284406652,0.5355207,0.273559912,0.691624531,0.107844834,0.311806056,0.777007908,0.746555047,0.436076719,0.875952629,9.94E-22,0.957848306,0.937036867,0.358206967,0.92731029,0.617764784,0.956919425,0.47446924,0.727065203,5.70E-08,0.33566922,0,0.996527428,0.942792245,0.825115942,0.929772776,0.712251019,0.984412842,0.84332052,1.74E-22,1.18E-10,0.059983379,0.643477773,0.985081974,0.157072376,6.03E-26,0.580883038,0.559093843,0.997347389,0.885181578,0.768623777,0.558764001,0.167096874,0.594646317,8.79E-24,0.635793962,0.961050836,0.211061792,5.30E-05,0.748830669,0.784010461,0.995147591,0.709806361,9.80E-13,0.913353926,0.686119934,2.86E-09,0.36189681,0.256137386,2.99E-06,0.993480466,5.30E-05,0.717063224,5.30E-05,0.5,1,5.30E-05,5.30E-05,1,5.30E-05,0.998653446,0.943105577,0.021793083,5.71E-19,0.999247139,0.997862118,7.11E-15,5.84E-13,0.942307104,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.924125044,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,0.885119262,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.999224706,1,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.522558823
24360,0.604176877,0.706848222,0.381963532,0.368112396,0.314467279,0.416882174,0.427260511,0.347158736,0.496904699,0.385473485,0.645120378,0.530150065,0.676832,0.558864499,0.774046,0.704474284,6.89E-07,0.616638193,0.650831457,0.541861959,9.26E-11,0.656264455,0.651996594,2.39E-11,0.585728481,0.336110446,0.824933822,0.8796311,0.945280211,0.316943057,0.407807559,0.416228389,0.351793061,0.999998998,0.229111505,0.089741795,0.237367213,0.3597543,0.616340037,0.538712933,0.616340037,0.869981989,0.546695089,0.878741667,0.097421668,0.450066069,0.204226112,0.33847564,0.331052275,0.436076719,0.5,9.94E-22,0.957848306,0.937036867,0.358206967,0.92731029,0.617764784,0.679604425,0.47446924,0.346464367,5.70E-08,0.016145846,0,1.14E-21,2.40E-23,0.343355016,0.57813092,0.511146813,0.984194305,0.145980119,0.975481767,0.898279735,0.31225737,0.803460057,4.61E-10,0.157072376,0.479946582,0.190846449,0.377318718,0.892195949,0.885181578,0.582293604,0.376431361,0.167096874,0.395525352,8.79E-24,0.629493012,0.030449467,0.607335295,5.30E-05,0.731621751,0.330557103,6.95E-13,0,9.80E-13,0.200782646,0.901453649,2.86E-09,0.57731836,0.4443546,2.99E-06,0.993480466,5.30E-05,0.603680552,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.763952833,0.020286834,5.71E-19,0.999247139,9.64E-10,7.11E-15,5.84E-13,0.901222735,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.522329168,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.999937876,2.09E-07,7.11E-15,0.499264281,0.999974644,0.76084478,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,1,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999999156,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.403219061
60838,0.024744436,0.954935678,0.924365342,0.93584883,0.928476892,0.935438733,0.952117989,0.937739306,0.949591116,0.92854704,0.971718042,0.958041452,0.972749098,0.960149068,0.774046,0.822820112,6.89E-07,0.810793464,0.981060122,0.75698344,0.935202622,0.75045462,0.577476562,0.373795006,0.730355135,0.921413771,0.439024463,0.506325009,0.563117675,0.755424174,0.167264689,0.933237774,0.918902487,0.999998998,0.893480381,0.797729429,0.567411794,0.928589481,0.793172236,0.538712933,0.793172236,0.957321608,0.498292395,0.966409251,0.092742752,0.450066069,0.673734545,0.923290678,0.925645675,0.436076719,0.920168271,9.94E-22,0.978530006,0.976002192,0.358206967,0.92731029,0.617764784,0.956919425,0.47446924,0.808272143,5.70E-08,0.214297517,0,0.996527428,0.942792245,0.955985795,0.928393647,0.736423902,0.984194305,0.145980119,0.975481767,0.961705819,0.31225737,0.885114423,4.61E-10,0.157072376,0.401708302,0.979195963,0.833073234,0.892195949,0.995339366,0.853442781,0.564172003,0.167096874,0.793804365,8.79E-24,0.945541651,0.745403413,0.505765796,5.30E-05,0.749147676,0.615635981,0.978907593,0.709806361,9.80E-13,0.868551972,0.948518571,2.86E-09,0.951662401,0.237679661,2.99E-06,0.993480466,5.30E-05,0.844222681,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.938011881,0.020286834,5.71E-19,0.999247139,9.64E-10,7.11E-15,5.84E-13,0.901222735,0.165079548,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11E-15,0.16834648,0.167982932,0.844424204,0.001181573,0.164332634,0.000837777,0.166325734,0.999998706,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.099912791,0.999529114,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.999937876,2.09E-07,7.11E-15,0.499264281,0.999974644,0.847532931,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,1,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,0.999999775,0,8.34E-25,5.30E-05,0.999999156,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.183592389
3062316,0.175553791,0.661067353,0.740349601,0.728067791,0.784809062,0.744379718,0.704864765,0.757251034,0.65421011,0.746364912,0.634307934,0.742613296,0.602679147,0.720979263,4.07E-10,0.264869665,6.89E-07,0.444573993,0.88681752,0.791428114,0.840423592,0.381257372,0.659581565,0.825384141,0.780103791,0.792946828,0.737413674,0.787999402,0.813629697,0.509103974,0.486750665,0.742817317,0.798825022,0.999998998,0.757971154,0.773451157,0.68886029,0.777616383,0.471667539,0.251215417,0.471667539,0.553841837,0.703738792,0.533070818,0.59863401,0.735892511,0.475429702,0.789147314,0.79788264,0.842343704,0.875952629,9.94E-22,0.918732282,0.5,0.358206967,0.92731029,0.617764784,0.956919425,0.855890346,0.867591456,5.70E-08,0.589125664,0,0.980001175,0.880663973,0.787443782,0.802135581,0.918630635,0.981683516,0.145980119,0.977808184,1.18E-10,0.623754656,0.88972811,4.61E-10,0.157072376,0.622100685,0.204029796,0.877299421,0.81172486,0.614412537,0.326546709,0.974496765,0.167096874,0.81120645,8.79E-24,0.277330565,0.957068215,0.435217413,5.30E-05,1.43E-16,0.812168258,0.998440877,0,0.994056246,0.876287983,1.20E-11,0.972771478,0.398153428,0.258085661,0.999490234,0.277639012,5.30E-05,0.807275388,5.30E-05,0.996150626,1,5.30E-05,5.30E-05,0.999999998,5.30E-05,0.998653446,0.941043851,0.020286834,5.71E-19,0.999247139,0.997862118,7.11E-15,5.84E-13,0.942307104,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,1,0.167982932,0.924125044,0.838411761,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.954239083,0.999897784,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0.945900613,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,1,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.310720762
216239,0.394610813,0.684409999,0.736973595,0.577852758,0.593754918,0.684541886,0.498823381,0.472057443,0.416579427,0.380030898,0.337728434,0.302826168,0.285978477,0.245743533,0.881614229,0.876753479,6.89E-07,0.568236278,0.489451944,0.315402944,0.901565491,0.828838317,1.09E-06,0.605315841,0.772609857,0.740783539,0.192000757,0.172253455,0.192272863,0.114571335,0.160684712,0.7065301,0.769189961,0.999998998,0.736369918,0.692672626,0.698672696,0.68035203,0.585389213,0.531869043,0.585389213,0.959045761,0.383630117,0.967981254,0.032732782,0.456791037,0.908506612,0.597478918,0.744725492,0.842343704,0.694831549,9.94E-22,0.142492255,0.062963133,0.635287782,0.865038246,0.617764784,0.307072713,0.855890346,0.867591456,5.70E-08,0.33566922,0,1.14E-21,2.40E-23,0.725632003,0.803317119,0.84878881,3.61E-15,0.145980119,0.977808184,0.962378938,0.628295819,0.634174011,0.990503572,0.157072376,0.247889618,0.68304608,0.735424894,0.413599099,0.396613874,0.884256913,0.85246473,0.167096874,0.43250492,8.79E-24,0.108626827,0.575962168,0.79324461,5.30E-05,0.732052162,0.909025205,0.999036452,0.773265811,0.985489826,0.268385802,0.311860281,2.86E-09,0.286619744,0.763492646,0.999490234,0.277639012,5.30E-05,0.711100448,5.30E-05,0.992771246,1,5.30E-05,5.30E-05,0.990614966,5.30E-05,0,0.399820633,0.021683703,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.796811614,0.165079548,0.167040631,0.166498334,0.166486816,0.797135339,0.930634119,7.11E-15,0.16834648,0.167982932,0.277430427,0.935006288,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.999999451,0.167346595,0.955197547,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,0.993660818,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.999979121,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.999999984,0.305058136
